de I-Claim HighQuality
nefropatía I-Claim HighQuality
IgA I-Claim HighQuality
(opción B-Claim HighQuality
3 I-Claim HighQuality
correcta). I-Claim HighQuality

QUESTION O 
TYPE: O 
NEPHROLOGY O 

CLINICAL O 
CASE: O 

Varón B-Premise HighQuality
de I-Premise HighQuality
24 I-Premise HighQuality
años I-Premise HighQuality
que I-Premise HighQuality
presenta I-Premise HighQuality
microhematuria I-Premise HighQuality
dismórfica, I-Premise HighQuality
proteinuria I-Premise HighQuality
de I-Premise HighQuality
3 I-Premise HighQuality
g/24 I-Premise HighQuality
h, I-Premise HighQuality
FGe I-Premise HighQuality
(CKD-EPI) I-Premise HighQuality
85 I-Premise HighQuality
ml/min I-Premise HighQuality
e I-Premise HighQuality
hipoacusia I-Premise HighQuality
neurosensorial. I-Premise HighQuality

Refiere B-Premise HighQuality
que I-Premise HighQuality
su I-Premise HighQuality
abuela I-Premise HighQuality
materna I-Premise HighQuality
precisó I-Premise HighQuality
diálisis I-Premise HighQuality
a I-Premise HighQuality
los I-Premise HighQuality
70 I-Premise HighQuality
años I-Premise HighQuality
y I-Premise HighQuality
tanto I-Premise HighQuality
su I-Premise HighQuality
madre I-Premise HighQuality
como I-Premise HighQuality
su I-Premise HighQuality
hermana I-Premise HighQuality
pequeña I-Premise HighQuality
presentan I-Premise HighQuality
microhematuria I-Premise HighQuality
aislada. I-Premise HighQuality

¿Cuál O 
de O 
las O 
siguientes O 
enfermedades O 
es O 
más O 
probable?: O 

1- O 
Síndrome B-Claim HighQuality
de I-Claim HighQuality
Alport. I-Claim HighQuality

2- O 
Nefropatía B-Claim HighQuality
IgA. I-Claim HighQuality

3- O 
Enfermedad B-Claim HighQuality
de I-Claim HighQuality
Fabry. I-Claim HighQuality

4- O 
Poliquistosis B-Claim HighQuality
renal I-Claim HighQuality
autosómica I-Claim HighQuality
dominante. I-Claim HighQuality

5- O 
nan O 

CORRECT O 
ANSWER: O 
1 O 

Caso O 
de O 
libro, O 
poco O 
que O 
añadir. O 

Microhematuria, B-Premise HighQuality
proteinuria I-Premise HighQuality
e I-Premise HighQuality
hipoacusia I-Premise HighQuality
neurosensorial I-Premise HighQuality
en I-Premise HighQuality
varón I-Premise HighQuality
joven, I-Premise HighQuality
con I-Premise HighQuality
antecedentes I-Premise HighQuality
familiares I-Premise HighQuality
de I-Premise HighQuality
mujeres I-Premise HighQuality
con I-Premise HighQuality
hematuria I-Premise HighQuality
= O 
síndrome B-Claim HighQuality
de I-Claim HighQuality
Alport. I-Claim HighQuality

QUESTION O 
TYPE: O 
NEPHROLOGY O 

CLINICAL O 
CASE: O 

Varón B-Premise HighQuality
de I-Premise HighQuality
19 I-Premise HighQuality
años I-Premise HighQuality
sin I-Premise HighQuality
antecedentes I-Premise HighQuality
de I-Premise HighQuality
interés I-Premise HighQuality
que I-Premise HighQuality
acude I-Premise HighQuality
a I-Premise HighQuality
urgencias I-Premise HighQuality
porque I-Premise HighQuality
después I-Premise HighQuality
de I-Premise HighQuality
una I-Premise HighQuality
infección I-Premise HighQuality
respiratoria I-Premise HighQuality
presenta I-Premise HighQuality
astenia, I-Premise HighQuality
malestar I-Premise HighQuality
general, I-Premise HighQuality
oliguria I-Premise HighQuality
y I-Premise HighQuality
cefalea. I-Premise HighQuality

Exploración B-Premise HighQuality
física: I-Premise HighQuality
TA I-Premise HighQuality
210/120 I-Premise HighQuality
mmHg, I-Premise HighQuality
fondo I-Premise HighQuality
de I-Premise HighQuality
ojo I-Premise HighQuality
con I-Premise HighQuality
retinopatía I-Premise HighQuality
hipertensiva I-Premise HighQuality
grado I-Premise HighQuality
III. I-Premise HighQuality

Analítica: B-Premise HighQuality
Hb I-Premise HighQuality
7,4 I-Premise HighQuality
g/dl, I-Premise HighQuality
plaquetas I-Premise HighQuality
85.000/mm3, I-Premise HighQuality
2-3 I-Premise HighQuality
esquistocitos I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
extensión I-Premise HighQuality
de I-Premise HighQuality
sangre I-Premise HighQuality
periférica, I-Premise HighQuality
LDH I-Premise HighQuality
950 I-Premise HighQuality
UI/ml, I-Premise HighQuality
creatinina I-Premise HighQuality
sérica I-Premise HighQuality
8,75 I-Premise HighQuality
mg/dl. I-Premise HighQuality

Sistemático B-Premise HighQuality
de I-Premise HighQuality
orina: I-Premise HighQuality
proteinuria I-Premise HighQuality
300 I-Premise HighQuality
mg/dl, I-Premise HighQuality
sedimento I-Premise HighQuality
15 I-Premise HighQuality
hematíes I-Premise HighQuality
por I-Premise HighQuality
campo. I-Premise HighQuality

Niveles B-Premise HighQuality
de I-Premise HighQuality
ADAMTS-13 I-Premise HighQuality
normales. I-Premise HighQuality

Ante O 
estos O 
hallazgos O 
¿cuál O 
sería O 
su O 
principal O 
sospecha O 
diagnóstica?: O 

1- O 
Púrpura B-Claim HighQuality
trombótica I-Claim HighQuality
trombocitopénica. I-Claim HighQuality

2- O 
Síndrome B-Claim HighQuality
hemolítico I-Claim HighQuality
urémico I-Claim HighQuality
atípico. I-Claim HighQuality

3- O 
Coagulación B-Claim HighQuality
intravascular I-Claim HighQuality
diseminada. I-Claim HighQuality

4- O 
Síndrome B-Claim HighQuality
hemolítico I-Claim HighQuality
urémico I-Claim HighQuality
típico. I-Claim HighQuality

5- O 
nan O 

CORRECT O 
ANSWER: O 
2 O 

Pregunta O 
difícil. O 

El B-Claim HighQuality
paciente I-Claim HighQuality
presenta I-Claim HighQuality
una I-Claim HighQuality
microangiopatía I-Claim HighQuality
trombótica I-Claim HighQuality
(MAT) I-Claim HighQuality
con I-Claim HighQuality
fracaso I-Claim HighQuality
renal I-Claim HighQuality
agudo. I-Claim HighQuality

Esto B-Claim HighQuality
orienta I-Claim HighQuality
hacia I-Claim HighQuality
SHU, I-Claim HighQuality
PTT, I-Claim HighQuality
MAT I-Claim HighQuality
inducida I-Claim HighQuality
por I-Claim HighQuality
fármacos, I-Claim HighQuality
o I-Claim HighQuality
MAT I-Claim HighQuality
mediada I-Claim HighQuality
por I-Claim HighQuality
complemento, I-Claim HighQuality
coagulación I-Claim HighQuality
o I-Claim HighQuality
metabolismo. I-Claim HighQuality

Los B-Claim HighQuality
niveles I-Claim HighQuality
normales I-Claim HighQuality
de I-Claim HighQuality
ADAMTS-13 I-Claim HighQuality
descartan I-Claim HighQuality
la I-Claim HighQuality
PTT I-Claim HighQuality
(opción B-Claim HighQuality
1 I-Claim HighQuality
incorrecta). I-Claim HighQuality

La B-Claim HighQuality
ausencia I-Claim HighQuality
de I-Claim HighQuality
clínica I-Claim HighQuality
gastrointestinal I-Claim HighQuality
descarta I-Claim HighQuality
el I-Claim HighQuality
SHU I-Claim HighQuality
típico I-Claim HighQuality
por I-Claim HighQuality
toxina I-Claim HighQuality
Shiga I-Claim HighQuality
(opción B-Claim HighQuality
4 I-Claim HighQuality
incorrecta). I-Claim HighQuality

Las B-Claim HighQuality
infecciones I-Claim HighQuality
por I-Claim HighQuality
neumococo I-Claim HighQuality
también I-Claim HighQuality
pueden I-Claim HighQuality
causar I-Claim HighQuality
SHU, I-Claim HighQuality
aunque I-Claim HighQuality
es I-Claim HighQuality
raro I-Claim HighQuality
y I-Claim HighQuality
más I-Claim HighQuality
en I-Claim HighQuality
adultos. I-Claim HighQuality

El B-Claim HighQuality
antecedente I-Claim HighQuality
de I-Claim HighQuality
infección I-Claim HighQuality
respiratoria I-Claim HighQuality
(no I-Claim HighQuality
especificada, I-Claim HighQuality
podría I-Claim HighQuality
ser I-Claim HighQuality
una I-Claim HighQuality
neumonía I-Claim HighQuality
neumocócica) I-Claim HighQuality
junto I-Claim HighQuality
con I-Claim HighQuality
la I-Claim HighQuality
ausencia I-Claim HighQuality
de I-Claim HighQuality
datos I-Claim HighQuality
de I-Claim HighQuality
CID I-Claim HighQuality
(no I-Claim HighQuality
mencionan I-Claim HighQuality
hemorragias I-Claim HighQuality
ni I-Claim HighQuality
pruebas I-Claim HighQuality
de I-Claim HighQuality
coagulación I-Claim HighQuality
alteradas) I-Claim HighQuality
me I-Claim HighQuality
hace I-Claim HighQuality
pensar I-Claim HighQuality
en I-Claim HighQuality
un I-Claim HighQuality
SHU I-Claim HighQuality
atípico I-Claim HighQuality
(opción B-Claim HighQuality
2 I-Claim HighQuality
correcta). I-Claim HighQuality

QUESTION O 
TYPE: O 
NEUROLOGY O 

CLINICAL O 
CASE: O 

Mujer B-Premise HighQuality
de I-Premise HighQuality
80 I-Premise HighQuality
años I-Premise HighQuality
con I-Premise HighQuality
antecedentes I-Premise HighQuality
de I-Premise HighQuality
hipertensión I-Premise HighQuality
arterial I-Premise HighQuality
y I-Premise HighQuality
diabetes I-Premise HighQuality
mellitus I-Premise HighQuality
que I-Premise HighQuality
presenta I-Premise HighQuality
de I-Premise HighQuality
forma I-Premise HighQuality
brusca I-Premise HighQuality
una I-Premise HighQuality
alteración I-Premise HighQuality
del I-Premise HighQuality
lenguaje. I-Premise HighQuality

A B-Premise HighQuality
su I-Premise HighQuality
llegada I-Premise HighQuality
al I-Premise HighQuality
hospital I-Premise HighQuality
se I-Premise HighQuality
objetiva I-Premise HighQuality
una I-Premise HighQuality
fibrilación I-Premise HighQuality
auricular I-Premise HighQuality
no I-Premise HighQuality
conocida I-Premise HighQuality
y I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
exploración I-Premise HighQuality
presenta I-Premise HighQuality
habla I-Premise HighQuality
fluente I-Premise HighQuality
con I-Premise HighQuality
tendencia I-Premise HighQuality
a I-Premise HighQuality
la I-Premise HighQuality
jergafasia, I-Premise HighQuality
mala I-Premise HighQuality
compresión I-Premise HighQuality
del I-Premise HighQuality
lenguaje, I-Premise HighQuality
incapacidad I-Premise HighQuality
para I-Premise HighQuality
la I-Premise HighQuality
repetición I-Premise HighQuality
y I-Premise HighQuality
disnomia. I-Premise HighQuality

Semiológicamente O 
presenta O 
un O 
cuadro O 
compatible O 
con: O 

1- O 
Afasia B-Claim HighQuality
de I-Claim HighQuality
Broca. I-Claim HighQuality

2- O 
Afasia B-Claim HighQuality
de I-Claim HighQuality
conducción. I-Claim HighQuality

3- O 
Afasia B-Claim HighQuality
transcortical I-Claim HighQuality
sensitiva. I-Claim HighQuality

4- O 
Afasia B-Claim HighQuality
de I-Claim HighQuality
Wernicke. I-Claim HighQuality

5- O 
nan O 

CORRECT O 
ANSWER: O 
4 O 

Es B-Claim HighQuality
una I-Claim HighQuality
pregunta I-Claim HighQuality
de I-Claim HighQuality
semiología I-Claim HighQuality
que I-Claim HighQuality
nos I-Claim HighQuality
ayuda I-Claim HighQuality
a I-Claim HighQuality
recordar I-Claim HighQuality
los I-Claim HighQuality
tipos I-Claim HighQuality
de I-Claim HighQuality
afasia. I-Claim HighQuality

Hay B-Claim HighQuality
que I-Claim HighQuality
tener I-Claim HighQuality
en I-Claim HighQuality
cuenta I-Claim HighQuality
los I-Claim HighQuality
siguientes I-Claim HighQuality
aspectos: I-Claim HighQuality
emisión I-Claim HighQuality
del I-Claim HighQuality
lenguaje I-Claim HighQuality
(fluente, I-Claim HighQuality
no I-Claim HighQuality
fluente, I-Claim HighQuality
no I-Claim HighQuality
emisión), I-Claim HighQuality
comprensión I-Claim HighQuality
(sí I-Claim HighQuality
o I-Claim HighQuality
no), I-Claim HighQuality
repetición I-Claim HighQuality
(sí I-Claim HighQuality
o I-Claim HighQuality
no) I-Claim HighQuality
y I-Claim HighQuality
nominación. I-Claim HighQuality

La B-Claim HighQuality
afasia I-Claim HighQuality
de I-Claim HighQuality
Wernicke I-Claim HighQuality
o I-Claim HighQuality
sensitiva I-Claim HighQuality
tiene I-Claim HighQuality
un I-Claim HighQuality
lenguaje I-Claim HighQuality
fluente, I-Claim HighQuality
no I-Claim HighQuality
comprende, I-Claim HighQuality
no I-Claim HighQuality
repite I-Claim HighQuality
y I-Claim HighQuality
no I-Claim HighQuality
nomina, I-Claim HighQuality
tal I-Claim HighQuality
y I-Claim HighQuality
como I-Claim HighQuality
la I-Claim HighQuality
paciente I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
pregunta. I-Claim HighQuality

La B-Claim HighQuality
afasia I-Claim HighQuality
transcortical I-Claim HighQuality
sensitiva I-Claim HighQuality
se I-Claim HighQuality
diferencia I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
sensitiva I-Claim HighQuality
en I-Claim HighQuality
que I-Claim HighQuality
los I-Claim HighQuality
pacientes I-Claim HighQuality
son I-Claim HighQuality
capaces I-Claim HighQuality
de I-Claim HighQuality
repetir. I-Claim HighQuality

La B-Claim HighQuality
afasia I-Claim HighQuality
de I-Claim HighQuality
conducción I-Claim HighQuality
se I-Claim HighQuality
diferencia I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
sensitiva I-Claim HighQuality
en I-Claim HighQuality
que I-Claim HighQuality
la I-Claim HighQuality
comprensión I-Claim HighQuality
está I-Claim HighQuality
conservada, I-Claim HighQuality
el I-Claim HighQuality
resto I-Claim HighQuality
es I-Claim HighQuality
igual. I-Claim HighQuality

Por B-Claim HighQuality
último, I-Claim HighQuality
en I-Claim HighQuality
la I-Claim HighQuality
afasia I-Claim HighQuality
de I-Claim HighQuality
broca I-Claim HighQuality
el I-Claim HighQuality
lenguaje I-Claim HighQuality
es I-Claim HighQuality
no I-Claim HighQuality
fluente, I-Claim HighQuality
la I-Claim HighQuality
comprensión I-Claim HighQuality
esta I-Claim HighQuality
preservada, I-Claim HighQuality
no I-Claim HighQuality
repite I-Claim HighQuality
y I-Claim HighQuality
no I-Claim HighQuality
nomina. I-Claim HighQuality

QUESTION O 
TYPE: O 
NEUROLOGY O 

CLINICAL O 
CASE: O 

Mujer B-Premise HighQuality
de I-Premise HighQuality
29 I-Premise HighQuality
años I-Premise HighQuality
con I-Premise HighQuality
antecedentes I-Premise HighQuality
de I-Premise HighQuality
crisis I-Premise HighQuality
febriles I-Premise HighQuality
y I-Premise HighQuality
fumadora I-Premise HighQuality
importante. I-Premise HighQuality

Consulta B-Premise HighQuality
por I-Premise HighQuality
presentar I-Premise HighQuality
desde I-Premise HighQuality
hace I-Premise HighQuality
unos I-Premise HighQuality
2 I-Premise HighQuality
años I-Premise HighQuality
episodios I-Premise HighQuality
frecuentes, I-Premise HighQuality
estereotipados, I-Premise HighQuality
que I-Premise HighQuality
comienzan I-Premise HighQuality
con I-Premise HighQuality
una I-Premise HighQuality
sensación I-Premise HighQuality
epigástrica I-Premise HighQuality
ascendente I-Premise HighQuality
y I-Premise HighQuality
un I-Premise HighQuality
olor I-Premise HighQuality
desagradable, I-Premise HighQuality
seguidos I-Premise HighQuality
de I-Premise HighQuality
desconexión I-Premise HighQuality
del I-Premise HighQuality
medio. I-Premise HighQuality

Los B-Premise HighQuality
familiares I-Premise HighQuality
que I-Premise HighQuality
están I-Premise HighQuality
con I-Premise HighQuality
ella I-Premise HighQuality
observan I-Premise HighQuality
que I-Premise HighQuality
hace I-Premise HighQuality
movimientos I-Premise HighQuality
de I-Premise HighQuality
chupeteo I-Premise HighQuality
y I-Premise HighQuality
de I-Premise HighQuality
apertura I-Premise HighQuality
y I-Premise HighQuality
cierre I-Premise HighQuality
repetidos I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
mano I-Premise HighQuality
izquierda. I-Premise HighQuality

Pasados B-Premise HighQuality
dos I-Premise HighQuality
minutos I-Premise HighQuality
los I-Premise HighQuality
movimientos I-Premise HighQuality
ceden, I-Premise HighQuality
pero I-Premise HighQuality
le I-Premise HighQuality
cuesta I-Premise HighQuality
responder I-Premise HighQuality
adecuadamente I-Premise HighQuality
y I-Premise HighQuality
solo I-Premise HighQuality
recuerda I-Premise HighQuality
parcialmente I-Premise HighQuality
lo I-Premise HighQuality
ocurrido. I-Premise HighQuality

De O 
los O 
siguientes O 
¿cuál O 
es O 
el O 
diagnóstico O 
más O 
probable?: O 

1- O 
Crisis B-Claim HighQuality
focales I-Claim HighQuality
complejas I-Claim HighQuality
del I-Claim HighQuality
lóbulo I-Claim HighQuality
temporal. I-Claim HighQuality

2- O 
Accidentes B-Claim HighQuality
isquémicos I-Claim HighQuality
transitorios I-Claim HighQuality
en I-Claim HighQuality
territorio I-Claim HighQuality
carotídeo I-Claim HighQuality
derecho. I-Claim HighQuality

3- O 
Crisis B-Claim HighQuality
focales I-Claim HighQuality
simples I-Claim HighQuality
motoras. I-Claim HighQuality

4- O 
Episodios B-Claim HighQuality
de I-Claim HighQuality
amnesia I-Claim HighQuality
global I-Claim HighQuality
transitoria. I-Claim HighQuality

5- O 
nan O 

CORRECT O 
ANSWER: O 
1 O 

El B-Claim HighQuality
caso I-Claim HighQuality
clínico I-Claim HighQuality
hace I-Claim HighQuality
una I-Claim HighQuality
descripción I-Claim HighQuality
de I-Claim HighQuality
libro I-Claim HighQuality
de I-Claim HighQuality
una I-Claim HighQuality
crisis I-Claim HighQuality
temporal I-Claim HighQuality
medial. I-Claim HighQuality

El B-Premise HighQuality
aura I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
sensación I-Premise HighQuality
epigástrica I-Premise HighQuality
ascendente I-Premise HighQuality
y I-Premise HighQuality
la I-Premise HighQuality
alteración I-Premise HighQuality
olfativa I-Premise HighQuality
y I-Premise HighQuality
la I-Premise HighQuality
posterior I-Premise HighQuality
descripción I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
crisis I-Premise HighQuality
con I-Premise HighQuality
la I-Premise HighQuality
alteración I-Premise HighQuality
del I-Premise HighQuality
nivel I-Premise HighQuality
de I-Premise HighQuality
conciencia I-Premise HighQuality
(desconexión I-Premise HighQuality
del I-Premise HighQuality
medio) I-Premise HighQuality
con I-Premise HighQuality
automatismos I-Premise HighQuality
bucales I-Premise HighQuality
y I-Premise HighQuality
manuales. I-Premise HighQuality

La B-Claim HighQuality
clasificación I-Claim HighQuality
vigente I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
ILAE I-Claim HighQuality
de I-Claim HighQuality
2017 I-Claim HighQuality
que I-Claim HighQuality
describiría I-Claim HighQuality
esta I-Claim HighQuality
crisis I-Claim HighQuality
como I-Claim HighQuality
crisis I-Claim HighQuality
focal I-Claim HighQuality
con I-Claim HighQuality
alteración I-Claim HighQuality
del I-Claim HighQuality
nivel I-Claim HighQuality
de I-Claim HighQuality
conciencia, I-Claim HighQuality
pero I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
MIR I-Claim HighQuality
siguen I-Claim HighQuality
usando I-Claim HighQuality
la I-Claim HighQuality
terminología I-Claim HighQuality
antigua I-Claim HighQuality
(compleja I-Claim HighQuality
es I-Claim HighQuality
como I-Claim HighQuality
se I-Claim HighQuality
llamaba I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
alteración I-Claim HighQuality
del I-Claim HighQuality
nivel I-Claim HighQuality
de I-Claim HighQuality
conciencia). I-Claim HighQuality

QUESTION O 
TYPE: O 
NEUROLOGY O 

CLINICAL O 
CASE: O 

Varón B-Premise HighQuality
de I-Premise HighQuality
55 I-Premise HighQuality
años I-Premise HighQuality
que I-Premise HighQuality
sufre I-Premise HighQuality
una I-Premise HighQuality
hemorragia I-Premise HighQuality
subaracnoidea I-Premise HighQuality
por I-Premise HighQuality
rotura I-Premise HighQuality
de I-Premise HighQuality
un I-Premise HighQuality
aneurisma I-Premise HighQuality
de I-Premise HighQuality
arteria I-Premise HighQuality
cerebral I-Premise HighQuality
media. I-Premise HighQuality

Es B-Premise HighQuality
tratado I-Premise HighQuality
de I-Premise HighQuality
forma I-Premise HighQuality
quirúrgica. I-Premise HighQuality

Tras B-Premise HighQuality
una I-Premise HighQuality
buena I-Premise HighQuality
evolución I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
que I-Premise HighQuality
recupera I-Premise HighQuality
la I-Premise HighQuality
capacidad I-Premise HighQuality
de I-Premise HighQuality
caminar, I-Premise HighQuality
un I-Premise HighQuality
mes I-Premise HighQuality
después I-Premise HighQuality
de I-Premise HighQuality
sufrir I-Premise HighQuality
la I-Premise HighQuality
hemorragia I-Premise HighQuality
presenta I-Premise HighQuality
un I-Premise HighQuality
deterioro I-Premise HighQuality
progresivo, I-Premise HighQuality
llegando I-Premise HighQuality
a I-Premise HighQuality
encontrarse I-Premise HighQuality
obnubilado I-Premise HighQuality
y I-Premise HighQuality
con I-Premise HighQuality
dificultad I-Premise HighQuality
para I-Premise HighQuality
obedecer I-Premise HighQuality
órdenes. I-Premise HighQuality

Señale O 
la O 
afirmación O 
correcta: O 

1- O 
Se B-Claim HighQuality
encuentra I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
momento I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
evolución I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
que I-Claim HighQuality
es I-Claim HighQuality
más I-Claim HighQuality
frecuente I-Claim HighQuality
el I-Claim HighQuality
vasoespasmo. I-Claim HighQuality

2- O 
Probablemente B-Claim HighQuality
este I-Claim HighQuality
deterioro I-Claim HighQuality
progresivo I-Claim HighQuality
sea I-Claim HighQuality
secundario I-Claim HighQuality
al I-Claim HighQuality
resangrado I-Claim HighQuality
del I-Claim HighQuality
aneurisma. I-Claim HighQuality

3- O 
El B-Claim HighQuality
deterioro I-Claim HighQuality
subagudo I-Claim HighQuality
que I-Claim HighQuality
presenta I-Claim HighQuality
con I-Claim HighQuality
mayor I-Claim HighQuality
probabilidad I-Claim HighQuality
se I-Claim HighQuality
debe I-Claim HighQuality
a I-Claim HighQuality
hidrocefalia. I-Claim HighQuality

4- O 
La B-Claim HighQuality
técnica I-Claim HighQuality
diagnóstica I-Claim HighQuality
de I-Claim HighQuality
elección I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
angiografía I-Claim HighQuality
cerebral. I-Claim HighQuality

5- O 
nan O 

CORRECT O 
ANSWER: O 
3 O 

El B-Claim HighQuality
vasoespasmo I-Claim HighQuality
como I-Claim HighQuality
complicación I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
hemorragia I-Claim HighQuality
subaracnoidea I-Claim HighQuality
suele I-Claim HighQuality
producirse I-Claim HighQuality
de I-Claim HighQuality
una I-Claim HighQuality
forma I-Claim HighQuality
precoz, I-Claim HighQuality
en I-Claim HighQuality
la I-Claim HighQuality
semana I-Claim HighQuality
posterior I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
hemorragia. I-Claim HighQuality

El B-Claim HighQuality
deterioro I-Claim HighQuality
progresivo I-Claim HighQuality
con I-Claim HighQuality
alteración I-Claim HighQuality
del I-Claim HighQuality
nivel I-Claim HighQuality
de I-Claim HighQuality
conciencia I-Claim HighQuality
nos I-Claim HighQuality
hace I-Claim HighQuality
sospechar I-Claim HighQuality
en I-Claim HighQuality
una I-Claim HighQuality
de I-Claim HighQuality
las I-Claim HighQuality
complicaciones I-Claim HighQuality
que I-Claim HighQuality
puede I-Claim HighQuality
producirse I-Claim HighQuality
en I-Claim HighQuality
este I-Claim HighQuality
cuadro: I-Claim HighQuality
la I-Claim HighQuality
hidrocefalia. I-Claim HighQuality

La B-Claim HighQuality
técnica I-Claim HighQuality
diagnóstica I-Claim HighQuality
de I-Claim HighQuality
elección I-Claim HighQuality
en I-Claim HighQuality
este I-Claim HighQuality
caso I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
neuroimagen I-Claim HighQuality
con I-Claim HighQuality
TC I-Claim HighQuality
craneal. I-Claim HighQuality

QUESTION O 
TYPE: O 
ENDOCRINOLOGY O 

CLINICAL O 
CASE: O 

En B-Premise HighQuality
una I-Premise HighQuality
mujer I-Premise HighQuality
obesa I-Premise HighQuality
de I-Premise HighQuality
42 I-Premise HighQuality
años I-Premise HighQuality
se I-Premise HighQuality
le I-Premise HighQuality
realiza I-Premise HighQuality
determinación I-Premise HighQuality
del I-Premise HighQuality
cortisol I-Premise HighQuality
en I-Premise HighQuality
sangre, I-Premise HighQuality
orina I-Premise HighQuality
y I-Premise HighQuality
saliva I-Premise HighQuality
y I-Premise HighQuality
en I-Premise HighQuality
todas I-Premise HighQuality
las I-Premise HighQuality
determinaciones I-Premise HighQuality
está I-Premise HighQuality
elevado. I-Premise HighQuality

Tras B-Premise HighQuality
la I-Premise HighQuality
realización I-Premise HighQuality
del I-Premise HighQuality
test I-Premise HighQuality
de I-Premise HighQuality
supresión I-Premise HighQuality
nocturna I-Premise HighQuality
con I-Premise HighQuality
dexametasona, I-Premise HighQuality
los I-Premise HighQuality
niveles I-Premise HighQuality
de I-Premise HighQuality
cortisol I-Premise HighQuality
en I-Premise HighQuality
sangre I-Premise HighQuality
permanecen I-Premise HighQuality
elevados, I-Premise HighQuality
por O 
lo O 
que O 
se B-Premise HighQuality
sospecha I-Premise HighQuality
síndrome I-Premise HighQuality
de I-Premise HighQuality
Cushing I-Premise HighQuality
ACTH I-Premise HighQuality
independiente, I-Premise HighQuality
¿qué O 
prueba O 
adicional O 
solicitaría O 
para O 
confirmar O 
el O 
diagnóstico O 
en O 
este O 
momento? O 

1- O 
Un B-Claim HighQuality
cateterismo I-Claim HighQuality
de I-Claim HighQuality
senos I-Claim HighQuality
petrosos. I-Claim HighQuality

2- O 
Una B-Claim HighQuality
gammagrafía I-Claim HighQuality
con I-Claim HighQuality
somatostatina I-Claim HighQuality
marcada I-Claim HighQuality
(Octreoscan). I-Claim HighQuality

3- O 
Una B-Claim HighQuality
gammagrafía I-Claim HighQuality
con I-Claim HighQuality
Sesta-MIBI. I-Claim HighQuality

4- O 
Una B-Claim HighQuality
ecografía I-Claim HighQuality
abdominal. I-Claim HighQuality

5- O 
Una B-Claim HighQuality
TC I-Claim HighQuality
de I-Claim HighQuality
suprarrenales. I-Claim HighQuality

CORRECT O 
ANSWER: O 
5 O 

De B-Claim HighQuality
todas I-Claim HighQuality
formas I-Claim HighQuality
creo I-Claim HighQuality
que I-Claim HighQuality
está I-Claim HighQuality
mal I-Claim HighQuality
planteado I-Claim HighQuality
el I-Claim HighQuality
caso I-Claim HighQuality
clínico, I-Claim HighQuality
ya O 
que O 
antes B-Claim HighQuality
de I-Claim HighQuality
hacer I-Claim HighQuality
el I-Claim HighQuality
TAC I-Claim HighQuality
se I-Claim HighQuality
debería I-Claim HighQuality
medir I-Claim HighQuality
la I-Claim HighQuality
ACTH I-Claim HighQuality
y, I-Claim HighQuality
una I-Claim HighQuality
vez I-Claim HighQuality
que I-Claim HighQuality
la I-Claim HighQuality
ACTH I-Claim HighQuality
esté I-Claim HighQuality
suprimida I-Claim HighQuality
hacer I-Claim HighQuality
el I-Claim HighQuality
TAC. I-Claim HighQuality

Pero O 
como O 
la O 
pregunta O 
es O 
«qué O 
haría O 
para O 
confirmar O 
el O 
diagnóstico O 
de O 
sospecha O 
de O 
un O 
síndrome O 
Cushing O 
ACTH O 
independiente», O 
la B-Claim HighQuality
respuesta I-Claim HighQuality
es I-Claim HighQuality
el I-Claim HighQuality
TAC. I-Claim HighQuality

QUESTION O 
TYPE: O 
NEUROLOGY O 

CLINICAL O 
CASE: O 

Mujer B-Premise HighQuality
de I-Premise HighQuality
35 I-Premise HighQuality
años, I-Premise HighQuality
remitida I-Premise HighQuality
a I-Premise HighQuality
urgencias I-Premise HighQuality
por I-Premise HighQuality
traumatismo I-Premise HighQuality
craneoencefálico I-Premise HighQuality
por I-Premise HighQuality
caída I-Premise HighQuality
en I-Premise HighQuality
patinete, I-Premise HighQuality
