hace I-Premise HighQuality
25 I-Premise HighQuality
años, I-Premise HighQuality
acude I-Premise HighQuality
a I-Premise HighQuality
Urgencias I-Premise HighQuality
refiriendo I-Premise HighQuality
palpitaciones I-Premise HighQuality
y I-Premise HighQuality
dolor I-Premise HighQuality
lumbar I-Premise HighQuality
derecho I-Premise HighQuality
intenso I-Premise HighQuality
desde I-Premise HighQuality
hace I-Premise HighQuality
2 I-Premise HighQuality
horas I-Premise HighQuality
antes. I-Premise HighQuality

El B-Premise HighQuality
análisis I-Premise HighQuality
de I-Premise HighQuality
orina I-Premise HighQuality
muestra I-Premise HighQuality
un I-Premise HighQuality
PH I-Premise HighQuality
de I-Premise HighQuality
5.5 I-Premise HighQuality
y I-Premise HighQuality
leucocituria I-Premise HighQuality
sin I-Premise HighQuality
proteinuria. I-Premise HighQuality

El B-Premise HighQuality
electrocardiograma I-Premise HighQuality
confirma I-Premise HighQuality
una I-Premise HighQuality
FA I-Premise HighQuality
no I-Premise HighQuality
conocida I-Premise HighQuality
previamente. I-Premise HighQuality

En B-Premise HighQuality
la I-Premise HighQuality
bioquímica I-Premise HighQuality
sanguínea I-Premise HighQuality
destaca I-Premise HighQuality
una I-Premise HighQuality
Creat I-Premise HighQuality
de I-Premise HighQuality
0.9, I-Premise HighQuality
un I-Premise HighQuality
Ca I-Premise HighQuality
de I-Premise HighQuality
11 I-Premise HighQuality
y I-Premise HighQuality
una I-Premise HighQuality
LDH I-Premise HighQuality
de I-Premise HighQuality
950. I-Premise HighQuality

¿Cuál O 
es O 
la O 
maniobra O 
diagnóstica O 
más O 
útil O 
a O 
realizar? O 

1- O 
Radiografía B-Claim HighQuality
simple I-Claim HighQuality
de I-Claim HighQuality
abdomen. I-Claim HighQuality

2- O 
Urografía B-Claim HighQuality
intravenosa. I-Claim HighQuality

3- O 
TC B-Claim HighQuality
espiral I-Claim HighQuality
con I-Claim HighQuality
contraste. I-Claim HighQuality

4- O 
Ecografía B-Claim HighQuality
abdominal. I-Claim HighQuality

5- O 
Ecografía B-Claim HighQuality
doppler. I-Claim HighQuality

CORRECT O 
ANSWER: O 
3 O 

En B-Claim HighQuality
principio, I-Claim HighQuality
lo I-Claim HighQuality
que I-Claim HighQuality
nos I-Claim HighQuality
cuenta I-Claim HighQuality
no I-Claim HighQuality
cuaja I-Claim HighQuality
con I-Claim HighQuality
un I-Claim HighQuality
cólico I-Claim HighQuality
nefrítico. I-Claim HighQuality

La B-Premise HighQuality
orina I-Premise HighQuality
es I-Premise HighQuality
normal I-Premise HighQuality
(sin I-Premise HighQuality
hematuria, I-Premise HighQuality
ocasionada I-Premise HighQuality
por I-Premise HighQuality
la I-Premise HighQuality
litiasis I-Premise HighQuality
al I-Premise HighQuality
progresar), I-Premise HighQuality
la B-Premise HighQuality
Creat I-Premise HighQuality
es I-Premise HighQuality
normal I-Premise HighQuality
(puede I-Premise HighQuality
elevarse I-Premise HighQuality
hasta I-Premise HighQuality
1.9 I-Premise HighQuality
en I-Premise HighQuality
cólicos I-Premise HighQuality
nefríticos). I-Premise HighQuality

El B-Premise HighQuality
aumento I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
LDH I-Premise HighQuality
es I-Premise HighQuality
inespecífico I-Premise HighQuality
y I-Premise HighQuality
lo I-Premise HighQuality
podemos I-Premise HighQuality
encontrar I-Premise HighQuality
tanto I-Premise HighQuality
en I-Premise HighQuality
lesiones I-Premise HighQuality
parenquimatosas I-Premise HighQuality
hepáticas, I-Premise HighQuality
como I-Premise HighQuality
en I-Premise HighQuality
IAM I-Premise HighQuality
o I-Premise HighQuality
en I-Premise HighQuality
embolias I-Premise HighQuality
pulmonares, I-Premise HighQuality
además I-Premise HighQuality
de I-Premise HighQuality
en I-Premise HighQuality
otros I-Premise HighQuality
muchos I-Premise HighQuality
casos I-Premise HighQuality
menos I-Premise HighQuality
frecuentes I-Premise HighQuality
(tumores, I-Premise HighQuality
miopatías, I-Premise HighQuality
etc). I-Premise HighQuality

En B-Claim HighQuality
este I-Claim HighQuality
caso, I-Claim HighQuality
tenemos I-Claim HighQuality
un I-Claim HighQuality
factor I-Claim HighQuality
de I-Claim HighQuality
riesgo I-Claim HighQuality
importante I-Claim HighQuality
de I-Claim HighQuality
embolismo, I-Claim HighQuality
que I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
fibrilación I-Claim HighQuality
auricular, I-Claim HighQuality
que, B-Premise HighQuality
además, I-Premise HighQuality
al I-Premise HighQuality
ser I-Premise HighQuality
un I-Premise HighQuality
varón I-Premise HighQuality
de I-Premise HighQuality
45 I-Premise HighQuality
años, I-Premise HighQuality
sin I-Premise HighQuality
antecedentes, I-Premise HighQuality
parece I-Premise HighQuality
que I-Premise HighQuality
no I-Premise HighQuality
responde I-Premise HighQuality
a I-Premise HighQuality
una I-Premise HighQuality
cardiopatía I-Premise HighQuality
estructural I-Premise HighQuality
de I-Premise HighQuality
base I-Premise HighQuality
unido I-Premise HighQuality
a I-Premise HighQuality
un I-Premise HighQuality
dolor I-Premise HighQuality
lumbar I-Premise HighQuality
derecho, I-Premise HighQuality
que I-Premise HighQuality
podría I-Premise HighQuality
corresponder I-Premise HighQuality
a I-Premise HighQuality
una I-Premise HighQuality
irritación I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
pleura I-Premise HighQuality
a I-Premise HighQuality
nivel I-Premise HighQuality
. I-Premise HighQuality

El B-Claim HighQuality
TC I-Claim HighQuality
espiral I-Claim HighQuality
con I-Claim HighQuality
contraste I-Claim HighQuality
ha I-Claim HighQuality
adquirido I-Claim HighQuality
gran I-Claim HighQuality
valor I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
diagnóstico I-Claim HighQuality
del I-Claim HighQuality
TEP, I-Claim HighQuality
debido O 
a O 
su O 
rapidez O 
y O 
buena O 
sensibilidad, O 
superior O 
al O 
83 O 
– O 
92% O 
en O 
la O 
mayor O 
parte O 
de O 
los O 
trabajos, O 
y O 
que O 
según O 
algunos O 
puede O 
llegar O 
al O 
100% O 
para O 
trombos O 
centrales, O 
situados O 
en O 
arterias O 
pulmonares O 
principales, O 
lobares O 
o O 
segmentarias. O 

Su O 
especificidad O 
es O 
mayor O 
del O 
90%. O 

Los O 
ganglios O 
pueden O 
producir O 
falsos O 
positivos. O 

Además B-Claim HighQuality
puede I-Claim HighQuality
proporcionar I-Claim HighQuality
un I-Claim HighQuality
diagnóstico I-Claim HighQuality
alternativo I-Claim HighQuality
en I-Claim HighQuality
caso I-Claim HighQuality
de I-Claim HighQuality
no I-Claim HighQuality
confirmarse I-Claim HighQuality
el I-Claim HighQuality
TEP, I-Claim HighQuality
por O 
lo O 
que O 
sería B-Claim HighQuality
una I-Claim HighQuality
prueba I-Claim HighQuality
muy I-Claim HighQuality
útil. I-Claim HighQuality

El B-Claim HighQuality
eco-doppler I-Claim HighQuality
sería I-Claim HighQuality
la I-Claim HighQuality
prueba I-Claim HighQuality
más I-Claim HighQuality
útil I-Claim HighQuality
para I-Claim HighQuality
diagnosticar I-Claim HighQuality
la I-Claim HighQuality
fuente I-Claim HighQuality
de I-Claim HighQuality
los I-Claim HighQuality
émbolos, I-Claim HighQuality
así O 
que O 
también B-Claim HighQuality
podría I-Claim HighQuality
ser I-Claim HighQuality
una I-Claim HighQuality
respuesta I-Claim HighQuality
válida I-Claim HighQuality
dependiendo I-Claim HighQuality
de I-Claim HighQuality
lo I-Claim HighQuality
que I-Claim HighQuality
quieran I-Claim HighQuality
decir I-Claim HighQuality
con I-Claim HighQuality
“útil”. I-Claim HighQuality

Es O 
una O 
técnica O 
no O 
invasiva O 
que O 
ha O 
demostrado O 
su O 
buena O 
sensibilidad O 
y O 
especificidad O 
en O 
el O 
diagnóstico O 
de O 
la O 
TVP O 
encomparación O 
con O 
la O 
flebografía. O 

Además O 
permite O 
diagnosticar O 
otras O 
patologías O 
quepodrían O 
justificar O 
la O 
clínica O 
del O 
paciente. O 

Sus B-Claim HighQuality
limitaciones I-Claim HighQuality
son I-Claim HighQuality
la I-Claim HighQuality
valoración I-Claim HighQuality
de I-Claim HighQuality
trombosinfrapoplíteos I-Claim HighQuality
y, I-Claim HighQuality
en I-Claim HighQuality
muchos I-Claim HighQuality
casos, I-Claim HighQuality
en I-Claim HighQuality
pacientes I-Claim HighQuality
que I-Claim HighQuality
no I-Claim HighQuality
son I-Claim HighQuality
delgados, I-Claim HighQuality
de I-Claim HighQuality
las I-Claim HighQuality
venas I-Claim HighQuality
ilíacas I-Claim HighQuality
y I-Claim HighQuality
cava. I-Claim HighQuality

QUESTION O 
TYPE: O 
ANESTHESIOLOGY, O 
CRITICAL O 
CARE O 
AND O 
EMERGENCY O 
MEDICINE O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
hombre I-Premise HighQuality
de I-Premise HighQuality
64 I-Premise HighQuality
años I-Premise HighQuality
de I-Premise HighQuality
edad I-Premise HighQuality
con I-Premise HighQuality
antecedentes I-Premise HighQuality
de I-Premise HighQuality
HTA I-Premise HighQuality
y I-Premise HighQuality
cardiopatía I-Premise HighQuality
isquémica I-Premise HighQuality
acude I-Premise HighQuality
a I-Premise HighQuality
Urgencias I-Premise HighQuality
por I-Premise HighQuality
aparición I-Premise HighQuality
de I-Premise HighQuality
dolor I-Premise HighQuality
torácico I-Premise HighQuality
opresivo I-Premise HighQuality
mientras I-Premise HighQuality
veía I-Premise HighQuality
la I-Premise HighQuality
televisión. I-Premise HighQuality

En B-Premise HighQuality
la I-Premise HighQuality
consulta I-Premise HighQuality
de I-Premise HighQuality
clasificación I-Premise HighQuality
(triage) I-Premise HighQuality
de I-Premise HighQuality
Urgencias, I-Premise HighQuality
se I-Premise HighQuality
detectan I-Premise HighQuality
cifras I-Premise HighQuality
de I-Premise HighQuality
T. I-Premise HighQuality
art I-Premise HighQuality
de I-Premise HighQuality
155/95 I-Premise HighQuality
mmHg I-Premise HighQuality
y I-Premise HighQuality
una I-Premise HighQuality
saturación I-Premise HighQuality
capilar I-Premise HighQuality
de I-Premise HighQuality
O2 I-Premise HighQuality
de I-Premise HighQuality
95% I-Premise HighQuality
¿Cuál I-Premise HighQuality
es I-Premise HighQuality
la I-Premise HighQuality
conducta I-Premise HighQuality
más I-Premise HighQuality
correcta I-Premise HighQuality
de I-Premise HighQuality
las I-Premise HighQuality
que I-Premise HighQuality
a I-Premise HighQuality
continuación I-Premise HighQuality
se I-Premise HighQuality
citan? I-Premise HighQuality

1- O 
Indicarle O 
que O 
vaya O 
a O 
la O 
sala O 
de O 
espera. O 

Le B-Claim HighQuality
avisarán I-Claim HighQuality
para I-Claim HighQuality
realización I-Claim HighQuality
de I-Claim HighQuality
pruebas. I-Claim HighQuality

2- O 
Este B-Claim HighQuality
paciente I-Claim HighQuality
debe I-Claim HighQuality
ser I-Claim HighQuality
atendido I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
box I-Claim HighQuality
de I-Claim HighQuality
emergencia I-Claim HighQuality
vital I-Claim HighQuality
(cuarto I-Claim HighQuality
de I-Claim HighQuality
shock). I-Claim HighQuality

3- O 
Avisaremos B-Claim HighQuality
al I-Claim HighQuality
cardiólogo I-Claim HighQuality
de I-Claim HighQuality
guardia I-Claim HighQuality
para I-Claim HighQuality
la I-Claim HighQuality
valoración I-Claim HighQuality
del I-Claim HighQuality
paciente. I-Claim HighQuality

4- O 
Desde B-Claim HighQuality
la I-Claim HighQuality
consulta I-Claim HighQuality
de I-Claim HighQuality
Triage I-Claim HighQuality
se I-Claim HighQuality
le I-Claim HighQuality
remitirá I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
Unidad I-Claim HighQuality
coronaria. I-Claim HighQuality

5- O 
Le B-Claim HighQuality
haremos I-Claim HighQuality
un I-Claim HighQuality
ECG I-Claim HighQuality
en I-Claim HighQuality
menos I-Claim HighQuality
de I-Claim HighQuality
10 I-Claim HighQuality
minutos. I-Claim HighQuality

CORRECT O 
ANSWER: O 
5 O 

Si B-Claim HighQuality
el I-Claim HighQuality
ECG I-Claim HighQuality
tiene I-Claim HighQuality
cambios I-Claim HighQuality
isquémicos, I-Claim HighQuality
evidentemente, I-Claim HighQuality
le I-Claim HighQuality
atenderemos I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
box I-Claim HighQuality
de I-Claim HighQuality
emergencia I-Claim HighQuality
y I-Claim HighQuality
avisaremos I-Claim HighQuality
al I-Claim HighQuality
cardiólogo. I-Claim HighQuality

Si B-Claim HighQuality
no, I-Claim HighQuality
se I-Claim HighQuality
le I-Claim HighQuality
tratará I-Claim HighQuality
como I-Claim HighQuality
si I-Claim HighQuality
fuera I-Claim HighQuality
una I-Claim HighQuality
angina I-Claim HighQuality
y I-Claim HighQuality
se I-Claim HighQuality
observará, I-Claim HighQuality
seriando I-Claim HighQuality
enzimas I-Claim HighQuality
y I-Claim HighQuality
con I-Claim HighQuality
tratamiento I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
área I-Claim HighQuality
de I-Claim HighQuality
observación. I-Claim HighQuality

QUESTION O 
TYPE: O 
ANESTHESIOLOGY, O 
CRITICAL O 
CARE O 
AND O 
EMERGENCY O 
MEDICINE O 

CLINICAL O 
CASE: O 

La O 
hija O 
de O 
una O 
anciana O 
de O 
82 O 
años O 
nos O 
consulta O 
porque O 
ha O 
encontrado O 
a O 
su B-Premise HighQuality
madre I-Premise HighQuality
más I-Premise HighQuality
confusa I-Premise HighQuality
de I-Premise HighQuality
lo I-Premise HighQuality
normal. I-Premise HighQuality

La B-Premise HighQuality
paciente I-Premise HighQuality
está I-Premise HighQuality
diagnosticada I-Premise HighQuality
de I-Premise HighQuality
enfermedad I-Premise HighQuality
de I-Premise HighQuality
Alzheimer I-Premise HighQuality
en I-Premise HighQuality
grado I-Premise HighQuality
moderado. I-Premise HighQuality

Tiene B-Premise HighQuality
además I-Premise HighQuality
FA, I-Premise HighQuality
depresión I-Premise HighQuality
y I-Premise HighQuality
artrosis. I-Premise HighQuality

Su B-Premise HighQuality
tratamiento I-Premise HighQuality
estable I-Premise HighQuality
desde I-Premise HighQuality
hace I-Premise HighQuality
3 I-Premise HighQuality
años, I-Premise HighQuality
incluye I-Premise HighQuality
digoxina, I-Premise HighQuality
acenocumarol, I-Premise HighQuality
fluoxetina I-Premise HighQuality
desde I-Premise HighQuality
hace I-Premise HighQuality
4 I-Premise HighQuality
meses I-Premise HighQuality
e I-Premise HighQuality
ibuprofeno I-Premise HighQuality
desde I-Premise HighQuality
hace I-Premise HighQuality
un I-Premise HighQuality
mes I-Premise HighQuality
por I-Premise HighQuality
dolores I-Premise HighQuality
articulares. I-Premise HighQuality

A B-Premise HighQuality
la I-Premise HighQuality
exploración, I-Premise HighQuality
su I-Premise HighQuality
tensión I-Premise HighQuality
es I-Premise HighQuality
de I-Premise HighQuality
130/80, I-Premise HighQuality
frecuencia I-Premise HighQuality
cardiaca I-Premise HighQuality
de I-Premise HighQuality
48 I-Premise HighQuality
lpm I-Premise HighQuality
y I-Premise HighQuality
respiratoria I-Premise HighQuality
de I-Premise HighQuality
10 I-Premise HighQuality
rpm. I-Premise HighQuality

¿Cuál O 
de O 
los O 
siguientes O 
es O 
la O 
causa O 
más O 
probable O 
del O 
aumento O 
de O 
confusión? O 

1- O 
Progresión B-Claim HighQuality
del I-Claim HighQuality
Alzheimer. I-Claim HighQuality

2- O 
Empeoramiento B-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
depresión. I-Claim HighQuality

3- O 
Intoxicación B-Claim HighQuality
digitálica. I-Claim HighQuality

4- O 
Demencia B-Claim HighQuality
por I-Claim HighQuality
cuerpos I-Claim HighQuality
de I-Claim HighQuality
Lewy. I-Claim HighQuality

5- O 
Toxicidad B-Claim HighQuality
por I-Claim HighQuality
ibuprofeno. I-Claim HighQuality

CORRECT O 
ANSWER: O 
3 O 

La B-Claim HighQuality
causa I-Claim HighQuality
más I-Claim HighQuality
probable I-Claim HighQuality
es I-Claim HighQuality
una I-Claim HighQuality
intoxicación I-Claim HighQuality
digitálica, I-Claim HighQuality
que I-Claim HighQuality
produciría I-Claim HighQuality
ese I-Claim HighQuality
enlentecimiento I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
conducción, I-Claim HighQuality
que B-Premise HighQuality
se I-Premise HighQuality
ve I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
frecuencia I-Premise HighQuality
cardíaca. I-Premise HighQuality

Probablemente B-Claim HighQuality
secundario I-Claim HighQuality
a I-Claim HighQuality
una I-Claim HighQuality
insuficiencia I-Claim HighQuality
renal I-Claim HighQuality
por I-Claim HighQuality
toxicidad I-Claim HighQuality
con I-Claim HighQuality
ibuprofeno I-Claim HighQuality
(pero I-Claim HighQuality
esto I-Claim HighQuality
ya I-Claim HighQuality
es I-Claim HighQuality
rizar I-Claim HighQuality
el I-Claim HighQuality
rizo). I-Claim HighQuality

QUESTION O 
TYPE: O 
ANESTHESIOLOGY, O 
CRITICAL O 
CARE O 
AND O 
EMERGENCY O 
MEDICINE O 

CLINICAL O 
CASE: O 

Una B-Premise HighQuality
mujer I-Premise HighQuality
de I-Premise HighQuality
30 I-Premise HighQuality
años I-Premise HighQuality
con I-Premise HighQuality
AP I-Premise HighQuality
de I-Premise HighQuality
drogadicción I-Premise HighQuality
en I-Premise HighQuality
periodo I-Premise HighQuality
actual I-Premise HighQuality
de I-Premise HighQuality
desintoxicación I-Premise HighQuality
s I-Premise HighQuality
traída I-Premise HighQuality
a I-Premise HighQuality
Urgencias I-Premise HighQuality
con I-Premise HighQuality
cuadro I-Premise HighQuality
de I-Premise HighQuality
somnolencia I-Premise HighQuality
profunda, I-Premise HighQuality
sin I-Premise HighQuality
otra I-Premise HighQuality
sintomatología. I-Premise HighQuality

Logramos B-Premise HighQuality
averiguar I-Premise HighQuality
que I-Premise HighQuality
en I-Premise HighQuality
su I-Premise HighQuality
tratamiento I-Premise HighQuality
se I-Premise HighQuality
incluye I-Premise HighQuality
olanzapina I-Premise HighQuality
y I-Premise HighQuality
benzodiacepinas. I-Premise HighQuality

¿Qué O 
debemos O 
hacer O 
en O 
primer O 
lugar? O 

1- O 
Proceder B-Claim HighQuality
a I-Claim HighQuality
IOT. I-Claim HighQuality

2- O 
Realizar B-Claim HighQuality
una I-Claim HighQuality
Rx I-Claim HighQuality
de I-Claim HighQuality
cráneo. I-Claim HighQuality

3- O 
Administrar B-Claim HighQuality
flumazenilo. I-Claim HighQuality

4- O 
Administrar B-Claim HighQuality
naloxona. I-Claim HighQuality

5- O 
Esperar B-Claim HighQuality
a I-Claim HighQuality
que I-Claim HighQuality
despierte. I-Claim HighQuality

CORRECT O 
ANSWER: O 
3 O 

Se B-Claim HighQuality
debe I-Claim HighQuality
sospechar I-Claim HighQuality
una I-Claim HighQuality
sobreuso I-Claim HighQuality
de I-Claim HighQuality
los I-Claim HighQuality
fármacos I-Claim HighQuality
que I-Claim HighQuality
toma. I-Claim HighQuality

La B-Claim HighQuality
olanzapina I-Claim HighQuality
no I-Claim HighQuality
tiene I-Claim HighQuality
antídoto, I-Claim HighQuality
por O 
lo O 
que,en B-Claim HighQuality
principio, I-Claim HighQuality
deberíamos I-Claim HighQuality
antagonizar I-Claim HighQuality
el I-Claim HighQuality
efecto I-Claim HighQuality
de I-Claim HighQuality
las I-Claim HighQuality
benzodiacepinas. I-Claim HighQuality

Si B-Claim HighQuality
la I-Claim HighQuality
paciente I-Claim HighQuality
continúa I-Claim HighQuality
con I-Claim HighQuality
somnolencia I-Claim HighQuality
y I-Claim HighQuality
no I-Claim HighQuality
responde I-Claim HighQuality
a I-Claim HighQuality
estímulos, I-Claim HighQuality
debemos I-Claim HighQuality
proceder I-Claim HighQuality
a I-Claim HighQuality
intubar I-Claim HighQuality
para I-Claim HighQuality
asegurar I-Claim HighQuality
la I-Claim HighQuality
vía I-Claim HighQuality
aérea. I-Claim HighQuality

QUESTION O 
TYPE: O 
ANESTHESIOLOGY, O 
CRITICAL O 
CARE O 
AND O 
EMERGENCIES O 

CLINICAL O 
CASE: O 

Hombre B-Premise HighQuality
de I-Premise HighQuality
72 I-Premise HighQuality
años, I-Premise HighQuality
exfumador, I-Premise HighQuality
hipertenso I-Premise HighQuality
y I-Premise HighQuality
diabético. I-Premise HighQuality

Antecedentes B-Premise HighQuality
de I-Premise HighQuality
ictus I-Premise HighQuality
con I-Premise HighQuality
paresia I-Premise HighQuality
residual I-Premise HighQuality
en I-Premise HighQuality
brazo I-Premise HighQuality
izquierdo I-Premise HighQuality
hace I-Premise HighQuality
4 I-Premise HighQuality
messes. I-Premise HighQuality

Acude B-Premise HighQuality
al I-Premise HighQuality
servicio I-Premise HighQuality
de I-Premise HighQuality
Urgencias I-Premise HighQuality
de I-Premise HighQuality
un I-Premise HighQuality
hospital I-Premise HighQuality
comarcal I-Premise HighQuality
con I-Premise HighQuality
dolor I-Premise HighQuality
precordial I-Premise HighQuality
intenso I-Premise HighQuality
de I-Premise HighQuality
2 I-Premise HighQuality
horas I-Premise HighQuality
de I-Premise HighQuality
evolución; I-Premise HighQuality
en B-Premise HighQuality
la I-Premise HighQuality
exploración I-Premise HighQuality
física I-Premise HighQuality
presenta I-Premise HighQuality
piel I-Premise HighQuality
fría I-Premise HighQuality
y I-Premise HighQuality
sudorosa, I-Premise HighQuality
tensión B-Premise HighQuality
arterial I-Premise HighQuality
de I-Premise HighQuality
80 I-Premise HighQuality
mm I-Premise HighQuality
Hg; I-Premise HighQuality
electrocardiograma B-Premise HighQuality
con I-Premise HighQuality
elevación I-Premise HighQuality
marcada I-Premise HighQuality
del I-Premise HighQuality
segmento I-Premise HighQuality
ST I-Premise HighQuality
en I-Premise HighQuality
las I-Premise HighQuality
derivaciones I-Premise HighQuality
V1-V6, I-Premise HighQuality
I I-Premise HighQuality
y I-Premise HighQuality
aVL. I-Premise HighQuality

¿Cuál O 
de O 
los O 
siguientes O 
tratamientos O 
de O 
repercusión O 
coronaria O 
es O 
el O 
mas O 
adecuado? O 

1- O 
Fibrinolisis B-Claim HighQuality
sistémica I-Claim HighQuality
de I-Claim HighQuality
forma I-Claim HighQuality
inmediata I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
hospital I-Claim HighQuality
comarcal. I-Claim HighQuality

2- O 
Traslado B-Claim HighQuality
inmediato I-Claim HighQuality
a I-Claim HighQuality
un I-Claim HighQuality
centro I-Claim HighQuality
terciario I-Claim HighQuality
para I-Claim HighQuality
tratamiento I-Claim HighQuality
con I-Claim HighQuality
fibrinolisis. I-Claim HighQuality

3- O 
Traslado B-Claim HighQuality
inmediato I-Claim HighQuality
a I-Claim HighQuality
un I-Claim HighQuality
centro I-Claim HighQuality
terciario I-Claim HighQuality
para I-Claim HighQuality
procedimiento I-Claim HighQuality
de I-Claim HighQuality
revascularización I-Claim HighQuality
coronaria I-Claim HighQuality
percutánea. I-Claim HighQuality

4- O 
Estabilización B-Claim HighQuality
hemodinámica I-Claim HighQuality
y I-Claim HighQuality
procedimiento I-Claim HighQuality
de I-Claim HighQuality
revascularización I-Claim HighQuality
diferido. I-Claim HighQuality

5- O 
Tratamiento B-Claim HighQuality
inmediato I-Claim HighQuality
con I-Claim HighQuality
fondaparinux I-Claim HighQuality
y I-Claim HighQuality
abciximab. I-Claim HighQuality

CORRECT O 
ANSWER: O 
3 O 

En O 
esta O 
pregunta O 
se O 
conjugan O 
varios O 
datos O 
importantes. O 

Para B-Premise HighQuality
empezar, I-Premise HighQuality
se I-Premise HighQuality
trata I-Premise HighQuality
de I-Premise HighQuality
un I-Premise HighQuality
paciente I-Premise HighQuality
con I-Premise HighQuality
un I-Premise HighQuality
IAM I-Premise HighQuality
anterior I-Premise HighQuality
y I-Premise HighQuality
lateral I-Premise HighQuality
extenso, I-Premise HighQuality
con I-Premise HighQuality
shock I-Premise HighQuality
cardiogénico. I-Premise HighQuality

Por B-Premise HighQuality
otro I-Premise HighQuality
lado I-Premise HighQuality
dentro I-Premise HighQuality
de I-Premise HighQuality
los I-Premise HighQuality
antecedentes, I-Premise HighQuality
nos I-Premise HighQuality
dicen I-Premise HighQuality
que I-Premise HighQuality
el I-Premise HighQuality
paciente I-Premise HighQuality
tuvo I-Premise HighQuality
un I-Premise HighQuality
ictus I-Premise HighQuality
hace I-Premise HighQuality
4 I-Premise HighQuality
meses. I-Premise HighQuality

Es B-Claim HighQuality
evidente I-Claim HighQuality
por I-Claim HighQuality
el I-Claim HighQuality
cuadro I-Claim HighQuality
clínico I-Claim HighQuality
del I-Claim HighQuality
paciente I-Claim HighQuality
que I-Claim HighQuality
está I-Claim HighQuality
indicada I-Claim HighQuality
una I-Claim HighQuality
estrategia I-Claim HighQuality
de I-Claim HighQuality
reperfusión I-Claim HighQuality
urgente, I-Claim HighQuality
esto I-Claim HighQuality
invalida I-Claim HighQuality
las I-Claim HighQuality
opciones I-Claim HighQuality
4 I-Claim HighQuality
y I-Claim HighQuality
5. I-Claim HighQuality

La O 
cuestión O 
basica O 
es O 
si O 
elegir O 
fibrinolisis O 
(la O 
cual O 
puede O 
hacerse O 
en O 
un O 
hospital O 
comarcal) O 
o O 
ICP O 
(para O 
lo O 
cual O 
debe O 
ser O 
derivado O 
a O 
un O 
centro O 
terciario) O 
. O 

La B-Claim HighQuality
opción I-Claim HighQuality
2 I-Claim HighQuality
no I-Claim HighQuality
tiene I-Claim HighQuality
mucho I-Claim HighQuality
sentido, I-Claim HighQuality
puesto B-Premise HighQuality
que I-Premise HighQuality
en I-Premise HighQuality
el I-Premise HighQuality
caso I-Premise HighQuality
de I-Premise HighQuality
que I-Premise HighQuality
estuviera I-Premise HighQuality
indicada I-Premise HighQuality
la I-Premise HighQuality
fibrinolisis I-Premise HighQuality
no I-Premise HighQuality
sería I-Premise HighQuality
mas I-Premise HighQuality
que I-Premise HighQuality
una I-Premise HighQuality
pérdida I-Premise HighQuality
de I-Premise HighQuality
tiempo I-Premise HighQuality
realizar I-Premise HighQuality
el I-Premise HighQuality
traslado. I-Premise HighQuality

El B-Claim HighQuality
antecedente I-Claim HighQuality
de I-Claim HighQuality
ictus I-Claim HighQuality
(se I-Claim HighQuality
supone I-Claim HighQuality
que I-Claim HighQuality
isquémico) I-Claim HighQuality
hace I-Claim HighQuality
4 I-Claim HighQuality
meses I-Claim HighQuality
es I-Claim HighQuality
una I-Claim HighQuality
contraindicación I-Claim HighQuality
relativa I-Claim HighQuality
de I-Claim HighQuality
fibrinoisis I-Claim HighQuality
(si I-Claim HighQuality
el I-Claim HighQuality
tiempo I-Claim HighQuality
es I-Claim HighQuality
menor I-Claim HighQuality
de I-Claim HighQuality
3 I-Claim HighQuality
meses I-Claim HighQuality
es I-Claim HighQuality
contraindicación I-Claim HighQuality
absoluta), I-Claim HighQuality
pero O 
lo B-Premise HighQuality
definitivo I-Premise HighQuality
que I-Premise HighQuality
inclina I-Premise HighQuality
la I-Premise HighQuality
balanca I-Premise HighQuality
hacia I-Premise HighQuality
la I-Premise HighQuality
ICP I-Premise HighQuality
es I-Premise HighQuality
la I-Premise HighQuality
extensión I-Premise HighQuality
del I-Premise HighQuality
IAM I-Premise HighQuality
y I-Premise HighQuality
la I-Premise HighQuality
presencia I-Premise HighQuality
de I-Premise HighQuality
shock, I-Premise HighQuality
que I-Premise HighQuality
son I-Premise HighQuality
indicaciones I-Premise HighQuality
de I-Premise HighQuality
ICP I-Premise HighQuality
urgente. I-Premise HighQuality

Por O 
tanto O 
la B-Claim HighQuality
respuesta I-Claim HighQuality
